X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
721332.483235731,6134052.97201454,2021/04/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3039
721332.483235731,6134052.97201454,2021/04/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3040
721332.483235731,6134052.97201454,2021/04/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3041
721332.483235731,6134052.97201454,2021/04/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3042
721332.483235731,6134052.97201454,2021/04/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3043
721332.483235731,6134052.97201454,2021/04/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,2,2,6.47983994622546,48.163226362655,958641,6790463,2154,3044
721332.483235731,6134052.97201454,2021/04/20 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3045
721332.483235731,6134052.97201454,2021/04/21 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3046
721332.483235731,6134052.97201454,2021/04/22 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3047
721332.483235731,6134052.97201454,2021/04/23 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3048
721332.483235731,6134052.97201454,2021/04/24 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3049
721332.483235731,6134052.97201454,2021/04/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3050
721332.483235731,6134052.97201454,2021/04/26 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3051
721332.483235731,6134052.97201454,2021/04/27 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3052
721332.483235731,6134052.97201454,2021/04/28 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3053
721332.483235731,6134052.97201454,2021/04/29 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3054
721332.483235731,6134052.97201454,2021/04/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3055
721332.483235731,6134052.97201454,2021/05/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3056
721332.483235731,6134052.97201454,2021/05/02 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3057
721332.483235731,6134052.97201454,2021/05/03 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3058
721332.483235731,6134052.97201454,2021/05/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3059
721332.483235731,6134052.97201454,2021/05/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3060
721332.483235731,6134052.97201454,2021/05/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3061
721332.483235731,6134052.97201454,2021/05/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3062
721332.483235731,6134052.97201454,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3063
721332.483235731,6134052.97201454,2021/05/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3064
721332.483235731,6134052.97201454,2021/05/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3065
721332.483235731,6134052.97201454,2021/05/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3066
721332.483235731,6134052.97201454,2021/05/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3067
721332.483235731,6134052.97201454,2021/05/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3068
721332.483235731,6134052.97201454,2021/05/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3069
721332.483235731,6134052.97201454,2021/05/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3070
721332.483235731,6134052.97201454,2021/05/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3071
721332.483235731,6134052.97201454,2021/05/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3072
721332.483235731,6134052.97201454,2021/05/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3073
721332.483235731,6134052.97201454,2021/05/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3074
721332.483235731,6134052.97201454,2021/05/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3075
721332.483235731,6134052.97201454,2021/05/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3076
721332.483235731,6134052.97201454,2021/05/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3077
721332.483235731,6134052.97201454,2021/05/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3078
721332.483235731,6134052.97201454,2021/05/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3079
721332.483235731,6134052.97201454,2021/05/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3080
721332.483235731,6134052.97201454,2021/05/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3081
721332.483235731,6134052.97201454,2021/05/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3082
721332.483235731,6134052.97201454,2021/05/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3083
721332.483235731,6134052.97201454,2021/05/29 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3084
721332.483235731,6134052.97201454,2021/05/30 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3085
721332.483235731,6134052.97201454,2021/05/31 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3086
721332.483235731,6134052.97201454,2021/06/01 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3087
721332.483235731,6134052.97201454,2021/06/02 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3088
721332.483235731,6134052.97201454,2021/06/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3089
721332.483235731,6134052.97201454,2021/06/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3090
721332.483235731,6134052.97201454,2021/06/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3091
721332.483235731,6134052.97201454,2021/06/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3092
721332.483235731,6134052.97201454,2021/06/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3093
721332.483235731,6134052.97201454,2021/06/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3094
721332.483235731,6134052.97201454,2021/06/09 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3095
721332.483235731,6134052.97201454,2021/06/10 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,2,6.47983994622546,48.163226362655,958641,6790463,2154,3096
721332.483235731,6134052.97201454,2021/06/11 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,2,6.47983994622546,48.163226362655,958641,6790463,2154,3097
721332.483235731,6134052.97201454,2021/06/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3098
721332.483235731,6134052.97201454,2021/06/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3099
721332.483235731,6134052.97201454,2021/06/14 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3100
721332.483235731,6134052.97201454,2021/06/15 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3101
721332.483235731,6134052.97201454,2021/06/16 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,4,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3102
721332.483235731,6134052.97201454,2021/06/17 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,2,1,6.47983994622546,48.163226362655,958641,6790463,2154,3103
721332.483235731,6134052.97201454,2021/06/18 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,2,1,6.47983994622546,48.163226362655,958641,6790463,2154,3104
721332.483235731,6134052.97201454,2021/06/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,2,2,6.47983994622546,48.163226362655,958641,6790463,2154,3105
721332.483235731,6134052.97201454,2021/06/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3106
721332.483235731,6134052.97201454,2021/06/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3107
721332.483235731,6134052.97201454,2021/06/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3108
721332.483235731,6134052.97201454,2021/06/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3109
721332.483235731,6134052.97201454,2021/06/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3110
721332.483235731,6134052.97201454,2021/06/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3111
721332.483235731,6134052.97201454,2021/06/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3112
721332.483235731,6134052.97201454,2021/06/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3113
721332.483235731,6134052.97201454,2021/06/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3114
721332.483235731,6134052.97201454,2021/06/29 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3115
721332.483235731,6134052.97201454,2021/06/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3116
721332.483235731,6134052.97201454,2021/07/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3117
721332.483235731,6134052.97201454,2021/07/02 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3118
721332.483235731,6134052.97201454,2021/07/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3119
721332.483235731,6134052.97201454,2021/07/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3120
721332.483235731,6134052.97201454,2021/07/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3121
721332.483235731,6134052.97201454,2021/07/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3122
721332.483235731,6134052.97201454,2021/07/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3123
721332.483235731,6134052.97201454,2021/07/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3124
721332.483235731,6134052.97201454,2021/07/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3125
721332.483235731,6134052.97201454,2021/07/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3126
721332.483235731,6134052.97201454,2021/07/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3127
721332.483235731,6134052.97201454,2021/07/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3128
721332.483235731,6134052.97201454,2021/07/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3129
721332.483235731,6134052.97201454,2021/07/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3130
721332.483235731,6134052.97201454,2021/07/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3131
721332.483235731,6134052.97201454,2021/07/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3132
721332.483235731,6134052.97201454,2021/07/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,2,1,6.47983994622546,48.163226362655,958641,6790463,2154,3133
721332.483235731,6134052.97201454,2021/07/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3134
721332.483235731,6134052.97201454,2021/07/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,2,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3135
721332.483235731,6134052.97201454,2021/07/20 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,2,2,6.47983994622546,48.163226362655,958641,6790463,2154,3136
721332.483235731,6134052.97201454,2021/07/21 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3137
721332.483235731,6134052.97201454,2021/07/22 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3138
721332.483235731,6134052.97201454,2021/07/23 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3139
721332.483235731,6134052.97201454,2021/07/24 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,88160,Épinal,1,1,3,1,1,6.47983994622546,48.163226362655,958641,6790463,2154,3140
839425.410414462,6040921.47343971,2021/05/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3141
839425.410414462,6040921.47343971,2021/05/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3142
839425.410414462,6040921.47343971,2021/05/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3143
839425.410414462,6040921.47343971,2021/05/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3144
839425.410414462,6040921.47343971,2021/05/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3145
839425.410414462,6040921.47343971,2021/05/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3146
839425.410414462,6040921.47343971,2021/05/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3147
839425.410414462,6040921.47343971,2021/05/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3148
839425.410414462,6040921.47343971,2021/05/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3149
839425.410414462,6040921.47343971,2021/05/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3150
839425.410414462,6040921.47343971,2021/05/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,2,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3151
839425.410414462,6040921.47343971,2021/05/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3152
839425.410414462,6040921.47343971,2021/05/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3153
839425.410414462,6040921.47343971,2021/05/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3154
839425.410414462,6040921.47343971,2021/05/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,68297,Saint-Louis,1,1,2,1,1,7.54068676053613,47.6021579792937,1040997,6732226,2154,3155
