X,Y,FID,valeur,source,couleur,type_zone,code_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,lib_zone,date_ech,qualif
8.73873442867619,41.9367077839648,5920662,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,2,4,0,ZAR AJACCIO,2020/03/20 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920663,5,Qualitair Corse,#F0E641,EPCI,2B033,5,4,5,5,0,ZAR BASTIA,2020/03/20 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920664,5,Qualitair Corse,#F0E641,EPCI,2B096,1,4,2,5,0,ZR CORSE,2020/03/20 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920665,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,2,4,0,ZAR AJACCIO,2020/03/19 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920666,5,Qualitair Corse,#F0E641,EPCI,2B033,3,4,1,5,0,ZAR BASTIA,2020/03/19 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920667,5,Qualitair Corse,#F0E641,EPCI,2B096,5,3,2,5,0,ZR CORSE,2020/03/19 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920668,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,1,4,0,ZAR AJACCIO,2020/03/18 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920669,5,Qualitair Corse,#F0E641,EPCI,2B033,4,1,1,5,0,ZAR BASTIA,2020/03/18 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920670,5,Qualitair Corse,#F0E641,EPCI,2B096,5,2,5,5,0,ZR CORSE,2020/03/18 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920671,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,1,4,0,ZAR AJACCIO,2020/03/17 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920672,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,2,4,0,ZAR BASTIA,2020/03/17 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920673,5,Qualitair Corse,#F0E641,EPCI,2B096,5,3,5,5,0,ZR CORSE,2020/03/17 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920674,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,4,4,0,ZAR AJACCIO,2020/03/16 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920675,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,4,4,0,ZAR BASTIA,2020/03/16 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920676,5,Qualitair Corse,#F0E641,EPCI,2B096,1,3,4,5,0,ZR CORSE,2020/03/16 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920677,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,1,4,0,ZAR AJACCIO,2020/03/15 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920678,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,1,4,0,ZAR BASTIA,2020/03/15 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920679,5,Qualitair Corse,#F0E641,EPCI,2B096,1,1,5,5,0,ZR CORSE,2020/03/15 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920680,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,2,4,0,ZAR AJACCIO,2020/03/14 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920681,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,4,4,0,ZAR BASTIA,2020/03/14 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920682,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,1,4,0,ZR CORSE,2020/03/14 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920683,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,4,0,ZAR AJACCIO,2020/03/13 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920684,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,3,4,0,ZAR BASTIA,2020/03/13 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920685,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,3,4,0,ZR CORSE,2020/03/13 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920686,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,3,4,0,ZAR AJACCIO,2020/03/12 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920687,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,3,4,0,ZAR BASTIA,2020/03/12 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920688,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,4,4,0,ZR CORSE,2020/03/12 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920689,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,3,3,0,ZAR AJACCIO,2020/03/11 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920690,5,Qualitair Corse,#F0E641,EPCI,2B033,3,2,2,5,0,ZAR BASTIA,2020/03/11 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920691,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,2,4,0,ZR CORSE,2020/03/11 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920692,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,4,4,0,ZAR AJACCIO,2020/03/10 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920693,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,4,4,0,ZAR BASTIA,2020/03/10 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920694,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,4,4,0,ZR CORSE,2020/03/10 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920695,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,4,4,0,ZAR AJACCIO,2020/03/09 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920696,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,2,4,0,ZAR BASTIA,2020/03/09 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920697,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,2,4,0,ZR CORSE,2020/03/09 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920698,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,2,4,0,ZAR AJACCIO,2020/03/08 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920699,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,4,2,4,0,ZAR BASTIA,2020/03/08 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920700,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,2,4,0,ZR CORSE,2020/03/08 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920701,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,3,4,0,ZAR AJACCIO,2020/03/07 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920702,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,4,0,ZAR BASTIA,2020/03/07 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920703,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,2,4,0,ZR CORSE,2020/03/07 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920704,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,4,0,ZAR AJACCIO,2020/03/06 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920705,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,4,2,4,0,ZAR BASTIA,2020/03/06 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920706,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,3,4,0,ZR CORSE,2020/03/06 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920707,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,4,4,0,ZAR AJACCIO,2020/03/05 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920708,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,2,4,0,ZAR BASTIA,2020/03/05 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920709,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,2,4,0,ZR CORSE,2020/03/05 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920710,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,1,4,0,ZAR AJACCIO,2020/03/04 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920711,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,2,4,0,ZAR BASTIA,2020/03/04 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920712,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,4,3,4,0,ZR CORSE,2020/03/04 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920713,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,1,4,0,ZAR AJACCIO,2020/03/03 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920714,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,4,1,4,0,ZAR BASTIA,2020/03/03 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920715,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,3,4,0,ZR CORSE,2020/03/03 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920716,5,Qualitair Corse,#F0E641,EPCI,2A004,5,2,3,5,0,ZAR AJACCIO,2020/03/02 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920717,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,1,4,0,ZAR BASTIA,2020/03/02 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920718,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,2,4,0,ZR CORSE,2020/03/02 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920719,7,Qualitair Corse,#FF5050,EPCI,2A004,5,1,6,7,0,ZAR AJACCIO,2020/03/01 12:00:00+00,Médiocre
9.44742043925361,42.6993249607426,5920720,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,4,2,4,0,ZAR BASTIA,2020/03/01 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920721,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,4,4,4,0,ZR CORSE,2020/03/01 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920722,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,4,0,ZAR AJACCIO,2020/02/29 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920723,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,3,4,0,ZAR BASTIA,2020/02/29 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920724,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,3,4,0,ZR CORSE,2020/02/29 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920725,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,3,4,0,ZAR AJACCIO,2020/02/28 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920726,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,2,4,0,ZAR BASTIA,2020/02/28 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920727,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,1,4,0,ZR CORSE,2020/02/28 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920728,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,2,4,0,ZAR AJACCIO,2020/02/27 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920729,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,2,4,0,ZAR BASTIA,2020/02/27 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920730,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,3,4,0,ZR CORSE,2020/02/27 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920731,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,2,4,0,ZAR AJACCIO,2020/02/26 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920732,5,Qualitair Corse,#F0E641,EPCI,2B033,4,2,4,5,0,ZAR BASTIA,2020/02/26 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920733,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,2,4,0,ZR CORSE,2020/02/26 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920734,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,2,4,0,ZAR AJACCIO,2020/02/25 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920735,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,4,3,4,0,ZAR BASTIA,2020/02/25 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920736,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,2,4,0,ZR CORSE,2020/02/25 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920737,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,3,4,0,ZAR AJACCIO,2020/02/24 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920738,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,4,4,0,ZAR BASTIA,2020/02/24 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920739,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,1,4,0,ZR CORSE,2020/02/24 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920740,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,4,4,0,ZAR AJACCIO,2020/02/23 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920741,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,4,4,0,ZAR BASTIA,2020/02/23 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920742,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,1,4,0,ZR CORSE,2020/02/23 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920743,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,1,4,0,ZAR AJACCIO,2020/02/22 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920744,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,4,4,0,ZAR BASTIA,2020/02/22 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920745,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,4,0,ZR CORSE,2020/02/22 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920746,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,2,4,0,ZAR AJACCIO,2020/02/21 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920747,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,2,4,0,ZAR BASTIA,2020/02/21 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920748,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,2,4,0,ZR CORSE,2020/02/21 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920749,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,4,4,0,ZAR AJACCIO,2020/02/20 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920750,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,1,4,0,ZAR BASTIA,2020/02/20 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920751,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,4,1,4,0,ZR CORSE,2020/02/20 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920752,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,1,4,0,ZAR AJACCIO,2020/02/19 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920753,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,4,4,0,ZAR BASTIA,2020/02/19 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920754,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,4,2,4,0,ZR CORSE,2020/02/19 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920755,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,2,4,0,ZAR AJACCIO,2020/02/18 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920756,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,4,2,4,0,ZAR BASTIA,2020/02/18 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920757,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,3,3,0,ZR CORSE,2020/02/18 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920758,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,1,3,0,ZAR AJACCIO,2020/02/17 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920759,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,4,4,0,ZAR BASTIA,2020/02/17 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920760,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,3,3,0,ZR CORSE,2020/02/17 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920761,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,4,0,ZAR AJACCIO,2020/02/16 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920762,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,4,0,ZAR BASTIA,2020/02/16 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920763,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,4,3,4,0,ZR CORSE,2020/02/16 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920764,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,4,0,ZAR AJACCIO,2020/02/15 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920765,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,4,4,0,ZAR BASTIA,2020/02/15 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920766,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,3,4,0,ZR CORSE,2020/02/15 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920767,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,4,4,0,ZAR AJACCIO,2020/02/14 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920768,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,4,4,0,ZAR BASTIA,2020/02/14 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920769,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,4,4,0,ZR CORSE,2020/02/14 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920770,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,1,4,0,ZAR AJACCIO,2020/02/13 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920771,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,2,4,0,ZAR BASTIA,2020/02/13 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920772,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,1,4,0,ZR CORSE,2020/02/13 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920773,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,4,4,0,ZAR AJACCIO,2020/02/12 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920774,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,4,0,ZAR BASTIA,2020/02/12 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920775,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,4,4,0,ZR CORSE,2020/02/12 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920776,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,2,3,0,ZAR AJACCIO,2020/02/11 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920777,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,4,0,ZAR BASTIA,2020/02/11 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920778,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,3,4,0,ZR CORSE,2020/02/11 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920779,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,2,3,0,ZAR AJACCIO,2020/02/10 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920780,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,4,4,0,ZAR BASTIA,2020/02/10 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920781,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,3,4,0,ZR CORSE,2020/02/10 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920782,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,3,3,0,ZAR AJACCIO,2020/02/09 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920783,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,4,0,ZAR BASTIA,2020/02/09 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920784,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,1,4,0,ZR CORSE,2020/02/09 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920785,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,1,4,0,ZAR AJACCIO,2020/02/08 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920786,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,2,4,0,ZAR BASTIA,2020/02/08 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920787,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,2,4,0,ZR CORSE,2020/02/08 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920788,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,2,4,0,ZAR AJACCIO,2020/02/07 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920789,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2020/02/07 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920790,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,1,4,0,ZR CORSE,2020/02/07 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920791,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,3,4,0,ZAR AJACCIO,2020/02/06 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920792,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,3,0,ZAR BASTIA,2020/02/06 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920793,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,2,4,0,ZR CORSE,2020/02/06 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920794,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,2,4,0,ZAR AJACCIO,2020/02/05 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920795,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,1,4,0,ZAR BASTIA,2020/02/05 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920796,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,4,4,0,ZR CORSE,2020/02/05 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920797,6,Qualitair Corse,#FF5050,EPCI,2A004,6,6,1,6,0,ZAR AJACCIO,2020/02/04 12:00:00+00,Médiocre
9.44742043925361,42.6993249607426,5920798,6,Qualitair Corse,#FF5050,EPCI,2B033,1,4,2,6,0,ZAR BASTIA,2020/02/04 12:00:00+00,Médiocre
9.19005181165471,42.2360584904372,5920799,7,Qualitair Corse,#FF5050,EPCI,2B096,4,4,2,7,0,ZR CORSE,2020/02/04 12:00:00+00,Médiocre
8.73873442867619,41.9367077839648,5920800,5,Qualitair Corse,#F0E641,EPCI,2A004,3,4,2,5,0,ZAR AJACCIO,2020/02/03 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920801,7,Qualitair Corse,#FF5050,EPCI,2B033,2,3,1,7,0,ZAR BASTIA,2020/02/03 12:00:00+00,Médiocre
9.19005181165471,42.2360584904372,5920802,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,4,0,ZR CORSE,2020/02/03 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920803,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,2,3,0,ZAR AJACCIO,2020/02/02 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920804,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,2,3,0,ZAR BASTIA,2020/02/02 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920805,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,2,3,0,ZR CORSE,2020/02/02 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920806,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,3,0,ZAR AJACCIO,2020/02/01 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920807,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,3,3,0,ZAR BASTIA,2020/02/01 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920808,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2020/02/01 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920809,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,3,3,0,ZAR AJACCIO,2020/01/31 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920810,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,2,2,4,0,ZAR BASTIA,2020/01/31 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920811,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2020/01/31 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920812,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,2,3,0,ZAR AJACCIO,2020/01/30 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920813,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,3,4,0,ZAR BASTIA,2020/01/30 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920814,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,1,3,0,ZR CORSE,2020/01/30 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920815,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,4,0,ZAR AJACCIO,2020/01/29 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920816,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,4,4,0,ZAR BASTIA,2020/01/29 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920817,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,4,2,4,0,ZR CORSE,2020/01/29 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920818,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,4,0,ZAR AJACCIO,2020/01/28 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920819,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,1,4,0,ZAR BASTIA,2020/01/28 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920820,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,2,4,0,ZR CORSE,2020/01/28 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920821,5,Qualitair Corse,#F0E641,EPCI,2A004,5,1,4,5,0,ZAR AJACCIO,2020/01/27 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920822,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,4,4,0,ZAR BASTIA,2020/01/27 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920823,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,3,3,0,ZR CORSE,2020/01/27 12:00:00+00,Bon
