FID,id,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bfc.176756,176756,2021-02-15T00:00:00Z,4,Mauvais,#ff5050,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,3,1,2,2,4,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176757,176757,2021-02-16T00:00:00Z,3,Dégradé,#f0e641,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,3,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176758,176758,2021-02-17T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176759,176759,2021-02-18T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176760,176760,2021-02-19T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176761,176761,2021-02-20T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176762,176762,2021-02-21T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176763,176763,2021-02-22T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,1,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176764,176764,2021-02-23T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176765,176765,2021-02-24T00:00:00Z,4,Mauvais,#ff5050,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,4,3,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176766,176766,2021-02-25T00:00:00Z,4,Mauvais,#ff5050,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,2,4,4,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176767,176767,2021-02-26T00:00:00Z,3,Dégradé,#f0e641,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,3,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176768,176768,2021-02-27T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176769,176769,2021-02-28T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176770,176770,2021-03-01T00:00:00Z,2,Moyen,#50ccaa,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176771,176771,2021-03-02T00:00:00Z,4,Mauvais,#ff5050,2021-03-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,2,2,4,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176772,176772,2021-03-03T00:00:00Z,3,Dégradé,#f0e641,2021-03-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,2,2,3,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176773,176773,2021-03-04T00:00:00Z,2,Moyen,#50ccaa,2021-03-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176774,176774,2021-03-05T00:00:00Z,2,Moyen,#50ccaa,2021-03-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176775,176775,2021-03-06T00:00:00Z,2,Moyen,#50ccaa,2021-03-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176776,176776,2021-03-07T00:00:00Z,2,Moyen,#50ccaa,2021-03-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176777,176777,2021-03-08T00:00:00Z,3,Dégradé,#f0e641,2021-03-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,3,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176778,176778,2021-03-09T00:00:00Z,3,Dégradé,#f0e641,2021-03-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,3,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176779,176779,2021-03-10T00:00:00Z,2,Moyen,#50ccaa,2021-03-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176780,176780,2021-03-11T00:00:00Z,2,Moyen,#50ccaa,2021-03-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176781,176781,2021-03-12T00:00:00Z,2,Moyen,#50ccaa,2021-03-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176782,176782,2021-03-13T00:00:00Z,2,Moyen,#50ccaa,2021-03-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176783,176783,2021-03-14T00:00:00Z,2,Moyen,#50ccaa,2021-03-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176784,176784,2021-03-15T00:00:00Z,2,Moyen,#50ccaa,2021-03-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176785,176785,2021-03-16T00:00:00Z,2,Moyen,#50ccaa,2021-03-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176786,176786,2021-03-17T00:00:00Z,2,Moyen,#50ccaa,2021-03-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176787,176787,2021-03-18T00:00:00Z,2,Moyen,#50ccaa,2021-03-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176788,176788,2021-03-19T00:00:00Z,2,Moyen,#50ccaa,2021-03-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176789,176789,2021-03-20T00:00:00Z,2,Moyen,#50ccaa,2021-03-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176790,176790,2021-03-21T00:00:00Z,2,Moyen,#50ccaa,2021-03-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176791,176791,2021-03-22T00:00:00Z,2,Moyen,#50ccaa,2021-03-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176792,176792,2021-03-23T00:00:00Z,2,Moyen,#50ccaa,2021-03-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176793,176793,2021-03-24T00:00:00Z,3,Dégradé,#f0e641,2021-03-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176794,176794,2021-03-25T00:00:00Z,2,Moyen,#50ccaa,2021-03-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176795,176795,2021-03-26T00:00:00Z,2,Moyen,#50ccaa,2021-03-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176796,176796,2021-03-27T00:00:00Z,2,Moyen,#50ccaa,2021-03-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176797,176797,2021-03-28T00:00:00Z,2,Moyen,#50ccaa,2021-03-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176798,176798,2021-03-29T00:00:00Z,3,Dégradé,#f0e641,2021-03-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176799,176799,2021-03-30T00:00:00Z,3,Dégradé,#f0e641,2021-03-31T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176800,176800,2021-03-31T00:00:00Z,3,Dégradé,#f0e641,2021-04-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,2,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176801,176801,2021-04-01T00:00:00Z,3,Dégradé,#f0e641,2021-04-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176802,176802,2021-04-02T00:00:00Z,2,Moyen,#50ccaa,2021-04-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176803,176803,2021-04-03T00:00:00Z,2,Moyen,#50ccaa,2021-04-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176804,176804,2021-04-04T00:00:00Z,2,Moyen,#50ccaa,2021-04-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176805,176805,2021-04-05T00:00:00Z,2,Moyen,#50ccaa,2021-04-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176806,176806,2021-04-06T00:00:00Z,2,Moyen,#50ccaa,2021-04-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176807,176807,2021-04-07T00:00:00Z,2,Moyen,#50ccaa,2021-04-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176808,176808,2021-04-08T00:00:00Z,2,Moyen,#50ccaa,2021-04-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176809,176809,2021-04-09T00:00:00Z,3,Dégradé,#f0e641,2021-04-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,2,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176810,176810,2021-04-10T00:00:00Z,2,Moyen,#50ccaa,2021-04-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176811,176811,2021-04-11T00:00:00Z,2,Moyen,#50ccaa,2021-04-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176812,176812,2021-04-12T00:00:00Z,2,Moyen,#50ccaa,2021-04-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176813,176813,2021-04-13T00:00:00Z,2,Moyen,#50ccaa,2021-04-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176814,176814,2021-04-14T00:00:00Z,2,Moyen,#50ccaa,2021-04-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176815,176815,2021-04-15T00:00:00Z,2,Moyen,#50ccaa,2021-04-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176816,176816,2021-04-16T00:00:00Z,2,Moyen,#50ccaa,2021-04-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176817,176817,2021-04-17T00:00:00Z,2,Moyen,#50ccaa,2021-04-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176818,176818,2021-04-18T00:00:00Z,2,Moyen,#50ccaa,2021-04-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176819,176819,2021-04-19T00:00:00Z,2,Moyen,#50ccaa,2021-04-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176820,176820,2021-04-20T00:00:00Z,3,Dégradé,#f0e641,2021-04-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176821,176821,2021-04-21T00:00:00Z,3,Dégradé,#f0e641,2021-04-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176822,176822,2021-04-22T00:00:00Z,3,Dégradé,#f0e641,2021-04-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,2,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176823,176823,2021-04-23T00:00:00Z,2,Moyen,#50ccaa,2021-04-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176824,176824,2021-04-24T00:00:00Z,3,Dégradé,#f0e641,2021-04-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176825,176825,2021-04-25T00:00:00Z,3,Dégradé,#f0e641,2021-04-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176826,176826,2021-04-26T00:00:00Z,2,Moyen,#50ccaa,2021-04-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,2,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176827,176827,2021-04-27T00:00:00Z,3,Dégradé,#f0e641,2021-04-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,2,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176828,176828,2021-04-28T00:00:00Z,3,Dégradé,#f0e641,2021-04-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176829,176829,2021-04-29T00:00:00Z,2,Moyen,#50ccaa,2021-04-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176830,176830,2021-04-30T00:00:00Z,2,Moyen,#50ccaa,2021-05-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176831,176831,2021-05-01T00:00:00Z,2,Moyen,#50ccaa,2021-05-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176832,176832,2021-05-02T00:00:00Z,2,Moyen,#50ccaa,2021-05-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,2,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176833,176833,2021-05-03T00:00:00Z,3,Dégradé,#f0e641,2021-05-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176834,176834,2021-05-04T00:00:00Z,3,Dégradé,#f0e641,2021-05-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,3,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176835,176835,2021-05-05T00:00:00Z,2,Moyen,#50ccaa,2021-05-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176836,176836,2021-05-06T00:00:00Z,2,Moyen,#50ccaa,2021-05-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176837,176837,2021-05-07T00:00:00Z,2,Moyen,#50ccaa,2021-05-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176838,176838,2021-05-08T00:00:00Z,2,Moyen,#50ccaa,2021-05-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176839,176839,2021-05-09T00:00:00Z,2,Moyen,#50ccaa,2021-05-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176840,176840,2021-05-10T00:00:00Z,2,Moyen,#50ccaa,2021-05-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176841,176841,2021-05-11T00:00:00Z,2,Moyen,#50ccaa,2021-05-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176842,176842,2021-05-12T00:00:00Z,2,Moyen,#50ccaa,2021-05-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176843,176843,2021-05-13T00:00:00Z,2,Moyen,#50ccaa,2021-05-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176844,176844,2021-05-14T00:00:00Z,2,Moyen,#50ccaa,2021-05-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176845,176845,2021-05-15T00:00:00Z,2,Moyen,#50ccaa,2021-05-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176846,176846,2021-05-16T00:00:00Z,2,Moyen,#50ccaa,2021-05-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176847,176847,2021-05-17T00:00:00Z,2,Moyen,#50ccaa,2021-05-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176848,176848,2021-05-18T00:00:00Z,2,Moyen,#50ccaa,2021-05-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176849,176849,2021-05-19T00:00:00Z,2,Moyen,#50ccaa,2021-05-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
ind_bfc.176850,176850,2021-05-20T00:00:00Z,2,Moyen,#50ccaa,2021-05-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25190,Dampierre-les-Bois,1,1,2,1,1,6.91197,47.50691,994347,6719131,2154,POINT (994347.0998042489 6719131.000230311)
