X,Y,date_ech,valeur,source,qualif,couleur,lib_zone,x_wgs84,y_wgs84,the_geom,code_zone,type_zone,val_so2,val_no2,val_o3,val_pm10,val_pm25,id,ObjectId
207996.0157676,6612807.4664509,2020/09/28 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,2,4,0,42014,3523
365014.383921328,6419907.29480295,2020/09/28 00:00:00+00,0,Atmo HDF,Pas de valeur,#888888,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,2,0,0,44629,3524
342672.562119118,6512347.09158884,2020/09/28 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,2,2,0,42762,3525
440968.785684487,6495501.15758161,2020/09/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,3,0,43884,3526
294309.80934398,6538555.99784649,2020/09/28 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,2,2,0,41640,3527
308145.708854676,6496529.06879057,2020/09/28 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,2,2,0,40900,3528
365014.383921328,6419907.29480295,2020/09/29 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,2,0,0,44630,3529
254308.263522326,6428768.19464686,2020/09/29 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,2,2,0,40527,3530
342672.562119118,6512347.09158884,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,3,2,0,42763,3531
294309.80934398,6538555.99784649,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,3,2,0,41641,3532
276533.199859203,6318360.23321337,2020/09/29 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,2,2,0,42389,3533
391162.21911376,6509188.04991023,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,3,0,45004,3534
308145.708854676,6496529.06879057,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,2,0,40901,3535
179218.814202631,6573672.10147548,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41270,3536
252130.854282409,6580252.15296222,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,3,0,44256,3537
339168.224548946,6556262.08622229,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,43511,3538
440968.785684487,6495501.15758161,2020/09/29 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,2,0,43885,3539
207996.0157676,6612807.4664509,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,2,0,42015,3540
263920.701552325,6626460.49089984,2020/09/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,3,3,0,43137,3541
207996.0157676,6612807.4664509,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,2,0,42016,3542
339168.224548946,6556262.08622229,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,2,0,43512,3543
294309.80934398,6538555.99784649,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41642,3544
342672.562119118,6512347.09158884,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42764,3545
365014.383921328,6419907.29480295,2020/09/30 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,2,0,0,44631,3546
276533.199859203,6318360.23321337,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,42390,3547
440968.785684487,6495501.15758161,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,43886,3548
179218.814202631,6573672.10147548,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,41271,3549
254308.263522326,6428768.19464686,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40528,3550
391162.21911376,6509188.04991023,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,45005,3551
263920.701552325,6626460.49089984,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,43138,3552
308145.708854676,6496529.06879057,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,2,0,40902,3553
252130.854282409,6580252.15296222,2020/09/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44257,3554
254308.263522326,6428768.19464686,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40529,3555
440968.785684487,6495501.15758161,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,1,0,43887,3556
263920.701552325,6626460.49089984,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,1,0,43139,3557
308145.708854676,6496529.06879057,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,1,0,40903,3558
294309.80934398,6538555.99784649,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41643,3559
207996.0157676,6612807.4664509,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,2,0,42017,3560
276533.199859203,6318360.23321337,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,42391,3561
342672.562119118,6512347.09158884,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42765,3562
339168.224548946,6556262.08622229,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,3,2,0,43513,3563
252130.854282409,6580252.15296222,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,1,0,44258,3564
365014.383921328,6419907.29480295,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,44632,3565
391162.21911376,6509188.04991023,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,3,2,0,45006,3566
179218.814202631,6573672.10147548,2020/10/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,41272,3567
252130.854282409,6580252.15296222,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,2,0,44259,3568
339168.224548946,6556262.08622229,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,2,2,0,43514,3569
308145.708854676,6496529.06879057,2020/10/02 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,0,0,40904,3570
294309.80934398,6538555.99784649,2020/10/02 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41644,3571
254308.263522326,6428768.19464686,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,2,2,0,40530,3572
342672.562119118,6512347.09158884,2020/10/02 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42766,3573
179218.814202631,6573672.10147548,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,2,1,0,41273,3574
207996.0157676,6612807.4664509,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,2,2,0,42018,3575
263920.701552325,6626460.49089984,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,2,2,0,43140,3576
440968.785684487,6495501.15758161,2020/10/02 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,1,0,43888,3577
276533.199859203,6318360.23321337,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,2,1,0,42392,3578
365014.383921328,6419907.29480295,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,2,1,0,44633,3579
391162.21911376,6509188.04991023,2020/10/02 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,2,0,45007,3580
254308.263522326,6428768.19464686,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,1,0,40531,3581
294309.80934398,6538555.99784649,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,1,0,41645,3582
207996.0157676,6612807.4664509,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,2,0,42019,3583
252130.854282409,6580252.15296222,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44260,3584
440968.785684487,6495501.15758161,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,1,0,43889,3585
339168.224548946,6556262.08622229,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,1,0,43515,3586
308145.708854676,6496529.06879057,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,1,0,40905,3587
179218.814202631,6573672.10147548,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,1,0,41274,3588
391162.21911376,6509188.04991023,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,1,0,45008,3589
342672.562119118,6512347.09158884,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,1,0,42767,3590
276533.199859203,6318360.23321337,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,1,0,42393,3591
365014.383921328,6419907.29480295,2020/10/03 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,2,2,0,44634,3592
263920.701552325,6626460.49089984,2020/10/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,1,0,43141,3593
391162.21911376,6509188.04991023,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,45009,3594
365014.383921328,6419907.29480295,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,44635,3595
339168.224548946,6556262.08622229,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,1,0,43516,3596
294309.80934398,6538555.99784649,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,1,0,41646,3597
342672.562119118,6512347.09158884,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,1,0,42768,3598
263920.701552325,6626460.49089984,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,1,0,43142,3599
440968.785684487,6495501.15758161,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,1,0,43890,3600
254308.263522326,6428768.19464686,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,1,0,40532,3601
179218.814202631,6573672.10147548,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41275,3602
207996.0157676,6612807.4664509,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,2,0,42020,3603
252130.854282409,6580252.15296222,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,1,0,44261,3604
308145.708854676,6496529.06879057,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,1,0,40906,3605
276533.199859203,6318360.23321337,2020/10/04 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,1,0,42394,3606
308145.708854676,6496529.06879057,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,1,0,40907,3607
391162.21911376,6509188.04991023,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,45010,3608
342672.562119118,6512347.09158884,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,1,0,42769,3609
252130.854282409,6580252.15296222,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,3,2,0,44262,3610
294309.80934398,6538555.99784649,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41647,3611
263920.701552325,6626460.49089984,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,43143,3612
365014.383921328,6419907.29480295,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,44636,3613
179218.814202631,6573672.10147548,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41276,3614
254308.263522326,6428768.19464686,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40533,3615
440968.785684487,6495501.15758161,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,43891,3616
339168.224548946,6556262.08622229,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,1,0,43517,3617
207996.0157676,6612807.4664509,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,2,0,42021,3618
276533.199859203,6318360.23321337,2020/10/05 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,1,0,42395,3619
263920.701552325,6626460.49089984,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,43144,3620
365014.383921328,6419907.29480295,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,44637,3621
254308.263522326,6428768.19464686,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40534,3622
308145.708854676,6496529.06879057,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,2,0,40908,3623
207996.0157676,6612807.4664509,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,42022,3624
342672.562119118,6512347.09158884,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42770,3625
391162.21911376,6509188.04991023,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,45011,3626
276533.199859203,6318360.23321337,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,2,0,42396,3627
294309.80934398,6538555.99784649,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41648,3628
339168.224548946,6556262.08622229,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,2,0,43518,3629
252130.854282409,6580252.15296222,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44263,3630
179218.814202631,6573672.10147548,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41277,3631
440968.785684487,6495501.15758161,2020/10/06 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,43892,3632
365014.383921328,6419907.29480295,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,3,0,44638,3633
207996.0157676,6612807.4664509,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,42023,3634
254308.263522326,6428768.19464686,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,3,0,40535,3635
440968.785684487,6495501.15758161,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,3,0,43893,3636
263920.701552325,6626460.49089984,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,1,3,2,0,43145,3637
294309.80934398,6538555.99784649,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,3,0,41649,3638
252130.854282409,6580252.15296222,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44264,3639
308145.708854676,6496529.06879057,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,2,0,40909,3640
179218.814202631,6573672.10147548,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41278,3641
339168.224548946,6556262.08622229,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,2,0,43519,3642
342672.562119118,6512347.09158884,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42771,3643
391162.21911376,6509188.04991023,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,3,2,0,45012,3644
276533.199859203,6318360.23321337,2020/10/07 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,42397,3645
342672.562119118,6512347.09158884,2020/10/08 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,2,2,0,42772,3646
